Allomacr	Allomyces_macrogynus_ATCC_38327.v3.aa.fasta
Amnilign	Amniculicola_lignicola_CBS_123094.Amnli1.v1.aa.fasta
Amorresi	Amorphotheca_resinae_ATCC_22711.Amore1.v1.aa.fasta
Aploprun	Aplosporella_prunicola_CBS_121.167.Aplpr1.v1.aa.fasta
Ascoapis	Ascosphaera_apis_ARSEF_7405.v1.aa.fasta
Ascoimme	Ascobolus_immersus_RN42.Ascim1.v1.aa.fasta
Asconigr	Ascodesmis_nigricans_CBS_389.68.Ascni1.v1.aa.fasta
Ascosarc	Ascocoryne_sarcoides_NRRL_50072.Ascsa1.aa.fasta
Aspefumi	Aspergillus_fumigatus_Af293.aa.fasta
Aspenige	Aspergillus_niger_ATCC_1015.Aspni7.v4.aa.fasta
Aulohede	Aulographum_hederae_CBS_113979.Aulhe2.v2.aa.fasta
Aurepull	Aureobasidium_pullulans_var_pullulans_EXF-150.Aurpu_var_pul1.aa.fasta
Backcirc	Backusella_circina_FSU_941.Bacci1.v1.aa.fasta
Basimer2	Basidiobolus_meristosporus_CBS_931.73.Basme2finSC.v1.aa.fasta
Basimeri	Basidiobolus_meristosporus_B9252.aa.fasta
Batrdend	Batrachochytrium_dendrobatidis_JAM81.Batde5.v1.aa.fasta
Beaubass	Beauveria_bassiana_ARSEF_2860.Beaba1.aa.fasta
Bimunova	Bimuria_novae-zelandiae_CBS_107.79.Bimnz1.v1.aa.fasta
Blumgram	Blumeria_graminis_f_sp_hordei_DH14.Blugr1.aa.fasta
Botrbotr	Botryobasidium_botryosum_FD-172_SS1.Botbo1.v1.aa.fasta
Botrcine	Botrytis_cinerea_B05.10.aa.fasta
Botrdoth	Botryosphaeria_dothidea_CBS_115476.Botdo1_1.aa.fasta
Bysscirc	Byssothecium_circinans_CBS_675.92.Bysci1.v1.aa.fasta
Caprcoro	Capronia_coronata_CBS_617.96.aa.fasta
Cateangu	Catenaria_anguillulae_PL171.Catan1.v1.aa.fasta
Cenogeop	Cenococcum_geophilum_1.58.Cenge3.v2.aa.fasta
Chaeglob	Chaetomium_globosum_CBS_148.51.aa.fasta
Choiveno	Choiromyces_venosus_120613-1.Chove1.v1.aa.fasta
Cladgray	Cladonia_grayi_Cgr-DA2myc-ss.Clagr3.v2.aa.fasta
Cladspha	Cladosporium_sphaerospermum_UM_843.aa.fasta
Clatelyn	Clathrospora_elynae_CBS_161.51.Clael1.v1.aa.fasta
Clavpurp	Claviceps_purpurea_20.1.aa.fasta
Clonrose	Clonostachys_rosea_CBS_125111.Cloro1.v1.aa.fasta
Coccimmi	Coccidioides_immitis_RS.aa.fasta
Coemreve	Coemansia_reversa_NRRL_1564.Coere1.v1.aa.fasta
Collgram	Colletotrichum_graminicola_M1.001.v1.aa.fasta
Collhigg	Colletotrichum_higginsianum_IMI_349063.v1.aa.fasta
Conicoro	Conidiobolus_coronatus_NRRL_28638.Conco1.v1.aa.fasta
Conilign	Coniochaeta_ligniaria_CBS_111746.aa.fasta
Cordmili	Cordyceps_militaris_CM01.Cormi1.aa.fasta
Corycass	Corynespora_cassiicola_CCP.Corca1.v1.aa.fasta
Cryppara	Cryphonectria_parasitica_EP155.Crypa2.v2.aa.fasta
Cucuberb	Cucurbitaria_berberidis_CBS_394.84.Cucbe1.v1.aa.fasta
Cypheuro	Cyphellophora_europaea_CBS_101466.aa.fasta
Deliconf	Delitschia_confertaspora_ATCC_74209.Delco1.v1.aa.fasta
Dibabaeo	Dibaeis_baeomyces.v0_1.aa.fasta
Didyexig	Didymella_exigua_CBS_183.55.Didex1.v1.aa.fasta
Dissacic	Dissoconium_aciculare_CBS_342.82.Disac1.v1.aa.fasta
Dothsept	Dothistroma_septosporum_NZE10.Dotse1.v1.aa.fasta
Dothsymp	Dothidotthia_symphoricarpi_CBS_119687.Dotsy1.v1.aa.fasta
Epicfest	Epichloe_festucae_E894.vM3.aa.fasta
Erembila	Eremomyces_bilateralis_CBS_781.70.Erebi1.v1.aa.fasta
Eutylata	Eutypa_lata_UCREL1.v1.aa.fasta
Exopderm	Exophiala_dermatitidis_NIH_UT8656.aa.fasta
Fusafuji	Fusarium_fujikuroi_IMI58289.aa.fasta
Fusagram	Fusarium_graminearum_PH-1.aa.fasta
Glarlozo	Glarea_lozoyensis_74030.aa.fasta
Glonstel	Glonium_stellatum.Glost2.v1.aa.fasta
Gonaprol	Gonapodya_prolifera_JEL478.Ganpr1.v1.aa.fasta
Hortwern	Hortaea_werneckii_EXF-2000.v2_M0.aa.fasta
Hymefrax	Hymenoscyphus_fraxineus_KW1.v1.aa.fasta
